19123,9818,100,4686,47.7,5132,52.3,597,6.1,770,7.8,673,6.9,614,6.3,702,7.2,1617,16.5,1570,16,1228,12.5,394,4,347,3.5,645,6.6,479,4.9,182,1.9,34.5,(X),7411,75.5,3442,35.1,3969,40.4,7036,71.7,1508,15.4,1306,13.3,478,4.9,828,8.4,9595,97.7,2544,25.9,6359,64.8,19,0.2,151,1.5,13,0.1,49,0.5,10,0.1,10,0.1,11,0.1,10,0.1,48,0.5,6,0.1,2,0,1,0,0,0,3,0,516,5.3,223,2.3,2691,27.4,6495,66.2,75,0.8,182,1.9,12,0.1,624,6.4,9818,100,1082,11,88,0.9,779,7.9,20,0.2,195,2,8736,89,2157,22,9818,100,9105,92.7,4176,42.5,703,7.2,2605,26.5,1776,18.1,903,9.2,494,5,718,7.3,250,2.5,713,7.3,260,2.6,453,4.6,4176,100,1992,47.7,967,23.2,703,16.8,262,6.3,1125,26.9,632,15.1,2184,52.3,1815,43.5,654,15.7,1211,29,1003,24,2.18,(X),3.11,(X),5588,100,4176,74.7,1412,25.3,15,0.3,2.8,(X),6.6,(X),4176,100,1300,31.1,2876,68.9,2.39,(X),2.09,(X)
19130,22874,100,11066,48.4,11808,51.6,932,4.1,891,3.9,995,4.3,957,4.2,2381,10.4,5726,25,3471,15.2,2725,11.9,1010,4.4,805,3.5,1415,6.2,1102,4.8,464,2,33.9,(X),19500,85.2,9290,40.6,10210,44.6,18746,82,3463,15.1,2981,13,1092,4.8,1889,8.3,22349,97.7,13452,58.8,7126,31.2,49,0.2,777,3.4,211,0.9,178,0.8,48,0.2,37,0.2,172,0.8,25,0.1,106,0.5,15,0.1,4,0,5,0,1,0,5,0,930,4.1,525,2.3,13835,60.5,7344,32.1,127,0.6,876,3.8,29,0.1,1231,5.4,22874,100,1727,7.6,194,0.8,1101,4.8,25,0.1,407,1.8,21147,92.4,12805,56,22874,100,21739,95,11642,50.9,2426,10.6,3729,16.3,2453,10.7,1386,6.1,566,2.5,2556,11.2,816,3.6,1135,5,683,3,452,2,11642,100,4083,35.1,1451,12.5,2426,20.8,711,6.1,1274,10.9,605,5.2,7559,64.9,5861,50.3,1213,10.4,1731,14.9,2182,18.7,1.87,(X),2.85,(X),13110,100,11642,88.8,1468,11.2,192,1.5,2.8,(X),5,(X),11642,100,4302,37,7340,63,2.08,(X),1.74,(X)
19133,27971,100,13063,46.7,14908,53.3,2605,9.3,3175,11.4,3006,10.7,2540,9.1,1965,7,3723,13.3,3804,13.6,3054,10.9,1150,4.1,868,3.1,1305,4.7,615,2.2,161,0.6,26.8,(X),17637,63.1,7895,28.2,9742,34.8,16187,57.9,2569,9.2,2081,7.4,838,3,1243,4.4,26765,95.7,4188,15,12025,43,192,0.7,145,0.5,29,0.1,51,0.2,6,0,2,0,14,0.1,19,0.1,24,0.1,26,0.1,2,0,0,0,8,0,16,0.1,10189,36.4,1206,4.3,4947,17.7,12491,44.7,340,1.2,230,0.8,74,0.3,11173,39.9,27971,100,15879,56.8,308,1.1,13614,48.7,134,0.5,1823,6.5,12092,43.2,540,1.9,27971,100,27764,99.3,8631,30.9,2066,7.4,10916,39,7679,27.5,4374,15.6,2469,8.8,1777,6.4,719,2.6,207,0.7,42,0.2,165,0.6,8631,100,6315,73.2,3449,40,2066,23.9,1055,12.2,3579,41.5,2111,24.5,2316,26.8,1875,21.7,562,6.5,4476,51.9,1737,20.1,3.22,(X),3.75,(X),10856,100,8631,79.5,2225,20.5,13,0.1,3.3,(X),10.4,(X),8631,100,4278,49.6,4353,50.4,3.15,(X),3.28,(X)
77004,30379,100,14803,48.7,15576,51.3,1916,6.3,2030,6.7,1757,5.8,3028,10,3540,11.7,4392,14.5,4014,13.2,3451,11.4,1227,4,1025,3.4,2061,6.8,1357,4.5,581,1.9,31.3,(X),23660,77.9,11289,37.2,12371,40.7,20579,67.7,4590,15.1,3999,13.2,1489,4.9,2510,8.3,29654,97.6,5082,16.7,21999,72.4,91,0.3,863,2.8,209,0.7,263,0.9,27,0.1,25,0.1,30,0.1,165,0.5,144,0.5,8,0,1,0,0,0,5,0,2,0,1611,5.3,725,2.4,5545,18.3,22311,73.4,236,0.8,1019,3.4,44,0.1,2017,6.6,30379,100,3570,11.8,2829,9.3,50,0.2,32,0.1,659,2.2,26809,88.2,3588,11.8,30379,100,26390,86.9,11614,38.2,2417,8,7154,23.5,5100,16.8,2999,9.9,1289,4.2,2206,7.3,602,2,3989,13.1,550,1.8,3439,11.3,11614,100,5885,50.7,2683,23.1,2417,20.8,994,8.6,2778,23.9,1441,12.4,5729,49.3,4695,40.4,1387,11.9,3409,29.4,2968,25.6,2.27,(X),3.14,(X),13631,100,11614,85.2,2017,14.8,57,0.4,4.1,(X),8.6,(X),11614,100,3449,29.7,8165,70.3,2.28,(X),2.27,(X)
77003,9195,100,4845,52.7,4350,47.3,910,9.9,912,9.9,752,8.2,808,8.8,776,8.4,1373,14.9,1246,13.6,1021,11.1,332,3.6,284,3.1,433,4.7,243,2.6,105,1.1,28,(X),6131,66.7,3288,35.8,2843,30.9,5649,61.4,963,10.5,781,8.5,350,3.8,431,4.7,8860,96.4,3365,36.6,1932,21,57,0.6,108,1.2,5,0.1,11,0.1,4,0,5,0.1,2,0,77,0.8,4,0,0,0,0,0,0,0,0,0,0,0,3398,37,335,3.6,3651,39.7,1971,21.4,83,0.9,133,1.4,1,0,3701,40.3,9195,100,6655,72.4,5129,55.8,35,0.4,4,0,1487,16.2,2540,27.6,455,4.9,9195,100,8539,92.9,2518,27.4,987,10.7,3223,35.1,2370,25.8,1270,13.8,580,6.3,541,5.9,127,1.4,656,7.1,155,1.7,501,5.4,2518,100,1791,71.1,1028,40.8,987,39.2,593,23.6,591,23.5,350,13.9,727,28.9,570,22.6,180,7.1,1255,49.8,531,21.1,3.39,(X),4.06,(X),2780,100,2518,90.6,262,9.4,4,0.1,3.3,(X),6.8,(X),2518,100,739,29.3,1779,70.7,3.54,(X),3.33,(X)
77002,13289,100,10826,81.5,2463,18.5,137,1,86,0.6,85,0.6,1218,9.2,2280,17.2,3881,29.2,3320,25,1468,11,290,2.2,178,1.3,211,1.6,105,0.8,30,0.2,32.1,(X),12634,95.1,10342,77.8,2292,17.2,11263,84.8,450,3.4,346,2.6,209,1.6,137,1,13173,99.1,7435,55.9,5400,40.6,16,0.1,166,1.2,24,0.2,20,0.2,11,0.1,1,0,9,0.1,60,0.5,41,0.3,2,0,1,0,1,0,0,0,0,0,154,1.2,116,0.9,7525,56.6,5438,40.9,30,0.2,190,1.4,4,0,222,1.7,13289,100,2925,22,2730,20.5,17,0.1,19,0.1,159,1.2,10364,78,4739,35.7,13289,100,2411,18.1,1776,13.4,223,1.7,159,1.2,129,1,60,0.5,22,0.2,193,1.5,98,0.7,10878,81.9,9933,74.7,945,7.1,1776,100,302,17,68,3.8,223,12.6,24,1.4,56,3.2,35,2,1474,83,1297,73,92,5.2,79,4.4,125,7,1.36,(X),2.46,(X),2451,100,1776,72.5,675,27.5,128,5.2,24,(X),16.2,(X),1776,100,253,14.2,1523,85.8,1.57,(X),1.32,(X)
94608,24572,100,11748,47.8,12824,52.2,1371,5.6,1575,6.4,1558,6.3,1372,5.6,2047,8.3,4506,18.3,4046,16.5,3478,14.2,1094,4.5,810,3.3,1321,5.4,1040,4.2,354,1.4,34.7,(X),19244,78.3,9120,37.1,10124,41.2,18343,74.7,3150,12.8,2715,11,1095,4.5,1620,6.6,23307,94.9,6062,24.7,12923,52.6,128,0.5,2934,11.9,648,2.6,1026,4.2,293,1.2,193,0.8,230,0.9,261,1.1,283,1.2,43,0.2,19,0.1,6,0,0,0,18,0.1,1217,5,1265,5.1,6901,28.1,13555,55.2,522,2.1,3274,13.3,98,0.4,1674,6.8,24572,100,2381,9.7,1460,5.9,113,0.5,39,0.2,769,3.1,22191,90.3,5295,21.5,24572,100,24234,98.6,10880,44.3,2196,8.9,5906,24,4160,16.9,2387,9.7,973,4,2865,11.7,776,3.2,338,1.4,21,0.1,317,1.3,10880,100,4895,45,2266,20.8,2196,20.2,904,8.3,2162,19.9,1168,10.7,5985,55,4576,42.1,1077,9.9,2823,25.9,2217,20.4,2.23,(X),3.14,(X),11734,100,10880,92.7,854,7.3,96,0.8,1.6,(X),3.6,(X),10880,100,3838,35.3,7042,64.7,2.22,(X),2.23,(X)
76102,8432,100,4927,58.4,3505,41.6,587,7,455,5.4,315,3.7,579,6.9,959,11.4,1782,21.1,1521,18,887,10.5,253,3,160,1.9,297,3.5,319,3.8,318,3.8,32.3,(X),6827,81,4055,48.1,2772,32.9,6304,74.8,1023,12.1,934,11.1,298,3.5,636,7.5,8272,98.1,4572,54.2,2916,34.6,52,0.6,95,1.1,24,0.3,6,0.1,3,0,0,0,3,0,52,0.6,7,0.1,0,0,0,0,0,0,0,0,0,0,637,7.6,160,1.9,4717,55.9,2949,35,80,0.9,111,1.3,2,0,743,8.8,8432,100,2222,26.4,1892,22.4,22,0.3,8,0.1,300,3.6,6210,73.6,3139,37.2,8432,100,4910,58.2,2279,27,452,5.4,1594,18.9,1342,15.9,318,3.8,142,1.7,267,3.2,79,0.9,3522,41.8,2915,34.6,607,7.2,2279,100,1049,46,611,26.8,452,19.8,166,7.3,517,22.7,415,18.2,1230,54,1100,48.3,345,15.1,687,30.1,518,22.7,2.15,(X),3.25,(X),2681,100,2279,85,402,15,43,1.6,5.7,(X),13.2,(X),2279,100,346,15.2,1933,84.8,2.62,(X),2.07,(X)
11205,35622,100,16484,46.3,19138,53.7,2614,7.3,2821,7.9,2658,7.5,3147,8.8,3756,10.5,6602,18.5,4999,14,3737,10.5,1372,3.9,1136,3.2,1636,4.6,878,2.5,266,0.7,29.1,(X),26002,73,11506,32.3,14496,40.7,23507,66,3397,9.5,2780,7.8,1022,2.9,1758,4.9,33955,95.3,8136,22.8,19160,53.8,264,0.7,959,2.7,127,0.4,262,0.7,68,0.2,53,0.1,197,0.6,28,0.1,224,0.6,28,0.1,6,0,5,0,5,0,12,0,5408,15.2,1667,4.7,9060,25.4,20002,56.2,556,1.6,1152,3.2,124,0.3,6508,18.3,35622,100,10872,30.5,2005,5.6,5151,14.5,104,0.3,3612,10.1,24750,69.5,4877,13.7,35622,100,32990,92.6,12920,36.3,2933,8.2,10433,29.3,7147,20.1,3884,10.9,1801,5.1,2820,7.9,848,2.4,2632,7.4,192,0.5,2440,6.8,12920,100,7224,55.9,3752,29,2933,22.7,1386,10.7,3616,28,2079,16.1,5696,44.1,4359,33.7,967,7.5,4658,36.1,2197,17,2.55,(X),3.39,(X),13876,100,12920,93.1,956,6.9,31,0.2,3.3,(X),3.5,(X),12920,100,2232,17.3,10688,82.7,2.42,(X),2.58,(X)
11206,69032,100,31946,46.3,37086,53.7,6002,8.7,6568,9.5,6311,9.1,5931,8.6,5981,8.7,10063,14.6,9368,13.6,7296,10.6,2855,4.1,2573,3.7,3632,5.3,1915,2.8,537,0.8,28.7,(X),46577,67.5,20593,29.8,25984,37.6,43006,62.3,7510,10.9,6084,8.8,2111,3.1,3973,5.8,65217,94.5,16953,24.6,24203,35.1,572,0.8,2906,4.2,107,0.2,2558,3.7,30,0,60,0.1,27,0,25,0,99,0.1,81,0.1,9,0,27,0,18,0,27,0,20502,29.7,3815,5.5,19528,28.3,25894,37.5,999,1.4,3211,4.7,205,0.3,23310,33.8,69032,100,37287,54,3537,5.1,20398,29.5,232,0.3,13120,19,31745,46,5281,7.7,69032,100,67240,97.4,22301,32.3,6428,9.3,25766,37.3,17704,25.6,8789,12.7,4063,5.9,3956,5.7,1270,1.8,1792,2.6,1245,1.8,547,0.8,22301,100,15695,70.4,8557,38.4,6428,28.8,3488,15.6,7906,35.5,4567,20.5,6606,29.6,5511,24.7,2010,9,10520,47.2,4888,21.9,3.02,(X),3.61,(X),24080,100,22301,92.6,1779,7.4,29,0.1,5,(X),3.8,(X),22301,100,1909,8.6,20392,91.4,3.1,(X),3.01,(X)
11237,48910,100,24186,49.5,24724,50.5,4946,10.1,5098,10.4,4144,8.5,3913,8,4801,9.8,8985,18.4,7000,14.3,4685,9.6,1555,3.2,1180,2.4,1621,3.3,747,1.5,235,0.5,26.6,(X),32465,66.4,15668,32,16797,34.3,29907,61.1,3250,6.6,2603,5.3,999,2,1604,3.3,45206,92.4,13158,26.9,4938,10.1,629,1.3,2761,5.6,606,1.2,1307,2.7,466,1,24,0,87,0.2,85,0.2,186,0.4,54,0.1,4,0,21,0,5,0,24,0,23666,48.4,3704,7.6,15725,32.2,5832,11.9,930,1.9,3253,6.7,164,0.3,26877,55,48910,100,38909,79.6,4544,9.3,15454,31.6,155,0.3,18756,38.3,10001,20.4,2259,4.6,48910,100,48784,99.7,14026,28.7,5361,11,18757,38.4,13898,28.4,6612,13.5,2169,4.4,4028,8.2,1116,2.3,126,0.3,0,0,126,0.3,14026,100,11287,80.5,7106,50.7,5361,38.2,3312,23.6,4731,33.7,3282,23.4,2739,19.5,2055,14.7,763,5.4,8092,57.7,2209,15.7,3.48,(X),3.72,(X),14881,100,14026,94.3,855,5.7,17,0.1,1.9,(X),3.2,(X),14026,100,1386,9.9,12640,90.1,3.52,(X),3.47,(X)
11238,48965,100,22642,46.2,26323,53.8,2882,5.9,3028,6.2,2722,5.6,2849,5.8,3949,8.1,10492,21.4,8208,16.8,5946,12.1,2169,4.4,1806,3.7,2611,5.3,1640,3.3,663,1.4,33.4,(X),38680,79,17470,35.7,21210,43.3,36913,75.4,5888,12,4914,10,1721,3.5,3193,6.5,46844,95.7,8551,17.5,33848,69.1,190,0.4,1728,3.5,430,0.9,411,0.8,85,0.2,269,0.5,228,0.5,30,0.1,275,0.6,50,0.1,10,0,17,0,9,0,14,0,2477,5.1,2121,4.3,9486,19.4,35250,72,621,1.3,2151,4.4,105,0.2,3667,7.5,48965,100,5607,11.5,391,0.8,2403,4.9,172,0.4,2641,5.4,43358,88.5,7274,14.9,48965,100,47544,97.1,21104,43.1,4672,9.5,12119,24.8,8011,16.4,4786,9.8,1911,3.9,4863,9.9,1446,3,1421,2.9,555,1.1,866,1.8,21104,100,10201,48.3,4826,22.9,4672,22.1,2078,9.8,4463,21.1,2370,11.2,10903,51.7,8263,39.2,1788,8.5,5840,27.7,3786,17.9,2.25,(X),3.12,(X),22862,100,21104,92.3,1758,7.7,55,0.2,2.4,(X),4.4,(X),21104,100,4753,22.5,16351,77.5,2.42,(X),2.2,(X)